养生销售顾问,广东修身堂企业管理顾问有限公司,htt,总部地址：海珠区江海路158号国安大厦二楼 (510000),http://www.138job.com/ShowPhone.aspx?v=C4EDDE5EC286CE4659506ECC084FBFE2,"职位要求职位名称：养生销售顾问是否出差：无需出差职位名称：养生销售顾问是否出差：无需出差 2017全新的视野  同样的坚持          广东陆加壹集团是一家以“健康美丽产业链”为中心的综合性集团公司，集团员工有800多人，旗下品牌：香港修身堂、JK奇积发型连锁机构,乾坤佰草、微科国际、云嘉地产、赛贝斯彩妆美甲等。现为配合广东乾坤百草的快速发展，诚向社会招聘精英队伍！        广东乾坤佰草实业发展有限公司，隶属于广东陆加壹集团，原为圣方佰草，成立于2013年，自营健康养生品牌，资深强悍的技术导师团队，运营销售模式新颖高效，加盟店遍及全国各地，为中国新生代健康养生品牌。已有广州总部、深圳分公司专业开拓健康养生市场，人才济济，前途无量！【岗位职责】   1、负责公司到访客户的招商接待、谈单，协助招商经理/总监达成谈单； 2、针对重点意向客户，上门进行项目洽谈交流，树立品牌形象及促成签单；3、完成部门领导临时安排的其它工作。 【工资标准】1、9000-12000（基本薪资）+业绩提成+奖金+工龄奖+工龄补贴(每月发放); 2、每月12号为工资条发放时间，每月19日当天发放工资不押工资，不用交任何费用；【广州乾坤佰草公司温馨提示】  1、集团人力资源部统筹直招，绝非中介，以下信息真实可靠！不收任何押金！2、集团总部面试时间：10：00――17：00（无需带简历，公司无纸化办公，系统填写）；3、由集团人力资源部统一面试，店铺只负责营业不负责面试； 4、正在招聘岗位：养生专家、养生技术总监/经理等岗位。  【薪资待遇】 1、工作餐福利：公司免费提供食宿福利，提供午、晚健康工作餐，；2、假期福利：每周单休、带薪年假4天、春节8天及各法定假期；3、工龄福利：工龄奖、工龄补贴(每月发放)；  4、旅游福利：每月公共休息日活动、每年奖励员工至少一次的境内外游； 5、社保福利：公司为员工购买六险； 6、活动福利：员工可带薪享受每月公共日活动、每季度家长日活动；  7、资源共享：集团员工可享受集团旗下所有产品和服务3折优惠； 8、可优先享受：集团旗下越秀美容美发职业学校专业培训及越秀技能鉴定所考职称，可实现持证上岗。 【面试地址】 广州市海珠区江海路158号国安大厦二楼  【联系方式】联系电话：李小姐13168314439       微信号：13809204188（请注明姓名和应聘职位)【乘车路线】公交站：海印桥南站、海联中路附近地铁：晓港站A出口、东湖站B2出口  【工作时间】9：30―19：0011：00―22：00职位标签健康工作餐，公司产品福利境内外游，带薪年假，岗前培训，养生销售顾问，广东，广州联系方式我要应聘",1488793,401937
养生专家,广东修身堂企业管理顾问有限公司,htt,总部地址：海珠区江海路158号国安大厦二楼 (510000),http://www.138job.com/ShowPhone.aspx?v=C4EDDE5EC286CE4659506ECC084FBFE2,"职位要求职位名称：养生专家是否出差：无需出差 2017全新的视野  同样的坚持       广东陆加壹集团是一家以“健康美丽产业链”为中心的综合性集团公司，集团员工有800多人，旗下品牌：香港修身堂、JK奇积发型连锁机构,乾坤佰草、微科国际、云嘉地产、赛贝斯彩妆美甲等。现为配合香港修身堂的快速发展，诚向社会招聘精英队伍！     广东乾坤佰草实业发展有限公司，隶属于广东陆加壹集团，原为圣方佰草，成立于2013年，自营健康养生品牌，资深强悍的技术导师团队，运营销售模式新颖高效，加盟店遍及全国各地，为中国新生代健康养生品牌。已有广州总部、深圳分公司专业开拓健康养生市场，人才济济，前途无量！【岗位职责】1、负责公司各项目专业咨询工作，通过分析诊断，根据顾客的需求状况，运用专业知识来为顾客拟定成交方案；2、通过专业经络理疗、推拿、技术手法结合养生项目为客户改善健康状况；3、参与直营店对美容项目客户养生项目扶持，产生项目销售；4、协助公司完成安排的其它工作；【广州乾坤佰草温馨提示】 1、集团人力资源部统筹直招，绝非中介，以下信息真实可靠！不收任何押金！ 2、集团总部面试时间：10：00――17：00（无需带简历，公司无纸化办公，系统填写），由集团人力资源部统一面试； 3、正在招聘岗位：养生导师、养生专家、招商经理、销售代表、运营助理等（要求有养生行业岗位经验）； 【工资标准】 1、按岗位评定技术，采用浮动底薪3000―6000元+浮动业绩提成5%--10%+手工10%--15%，月收入8000-1.5万元，依据能力工资上不封顶；2、每月12号为工资条发放时间，每月19日当天发放工资，不押工资，不用交任何费用； 【薪资待遇】 1、食宿福利：公司免费提供食宿福利，提供午、晚健康工作餐，宿舍配有空调、热水器、洗衣机等设施，并设有专门人负责打扫卫生；2、假期福利：每周单休、带薪年假4天、春节8天及各法定假期；3、工龄福利：工龄奖、工龄补贴(每月发放)；  4、旅游福利：每月公共休息日活动、每年奖励员工至少一次的国内外旅游； 5、社保福利：公司为员工购买六险； 6、活动福利：员工可带薪享受每月公共日活动、每季度家长日活动；  7、资源共享：集团员工可享受集团旗下所有产品和服务3折优惠； 8、可优先享受：集团旗下越秀美容美发职业学校专业培训及越秀技能鉴定所考职称，可实现持证上岗。 【面试地址】 广州市海珠区江海路158号国安大厦二楼  【联系方式】联系电话：李小姐13168314439微信号：13809204188（请注明姓名和应聘职位)【乘车路线】公交站：海印桥南站、海联中路附近地铁：晓港站A出口、东湖站B2出口  【工作时间】9：30―19：0011：00―22：00职位标签公司产品福利，带薪年假健康工作餐，境内外游，养生专家，广东，广州联系方式我要应聘",1488793,466878
养生专家,广东修身堂企业管理顾问有限公司,htt,深圳市南山区南山大道2002号光彩新天地21b1 (510000),http://www.138job.com/ShowPhone.aspx?v=3D192F422CC3D57EF0995D0604C087D8,职位要求职位名称：养生专家是否出差：无需出差2017全新的视野同样的坚持          广东陆加壹集团有限公司（以下简称“集团”）成立于2006年，经历11年夯实打造，旗下拥有13个品牌分公司，逐步发展成为集DT大数据分析、金融投资、物业地产、健康美业、餐饮产品、仪器研发、教育培训、B2C互联网营销于一体，以实业化为核心的健康美丽“云生态”的多元化综合性企业集团。         陆加壹在全国区域拥有6000家加盟品牌实体店铺，200余家直营品牌店铺，在职员工1000余人。旗下13个品牌中：云嘉地产、香港修身堂、JK奇积、赛贝斯、乾坤佰草、乾坤香养、微科国际、希思万、硒养延年等行业属领先品牌，与集团的核心战略“一个中心，三个基本点”结合，以发展“健康与美丽”为中心，以“地产属性、金融属性、DT属性”为三个基本点，依托集团“科技化、网络化、数据化”的政策方针，形成集团独创的健康美丽“云生态”体系，迈入新的历史阶段。         广东乾坤佰草实业发展有限公司，隶属于广东陆加壹集团，原为圣方佰草，成立于2013年，自营健康养生品牌，资深强悍的技术导师团队，运营销售模式新颖高效，加盟店遍及全国各地，为中国新生代健康养生品牌。已有广州总部、深圳分公司专业开拓健康养生市场，人才济济，前途无量！【岗位职责】1、通过专业经络理疗、推拿、技术手法结合养生项目为客户改善健康状况；2、参与直营店对美容项目客户养生项目扶持，产生项目销售；3、协助公司完成安排的其它工作；【任职要求】1、24-38岁，男女不限，2年以上经络理疗、养生养骨，具备扎实的养生理论和实操经验；2、精通养生类项目基本话术、手法技能等相关培训；3、具有良好的职业素养和团队配合能力；【乾坤佰草温馨提示】1、集团人力资源部统筹直招，绝非中介，以下信息真实可靠！不收任何押金！2、集团总部面试时间：10：00――17：00（无需带简历，公司无纸化办公，系统填写），由集团人力资源部统一面试；3、正在招聘岗位：养生导师、养生专家、招商经理、销售代表、运营助理等岗位（要求有养生行业岗位经验）；【工资标准】1、按岗位评定技术，采用浮动底薪3000―6000元+浮动业绩提成5%--10%+手工10%--15%，月收入8000-1.5万元，依据能力工资上不封顶；2、每月12号为工资条发放时间，每月19日当天发放工资（集团员工有1000多人），不押工资，不用交任何费用；3、公司免费提供食宿福利，宿舍配有空调、热水器、洗衣机等设施（并有专门人负责打扫卫生）【薪资待遇】1、工作餐福利：公司免费提供中、晚两餐。2、假期福利：每月休4天（单休）、带薪年假4天、春节8天及各法定假期；3、工龄福利：工龄奖、工龄补贴(每月发放)；4、旅游福利：每月公共休息日活动、每年奖励员工至少一次的境内外游；5、社保福利：公司为员工购买社保和意外险；6、活动福利：员工可带薪享受每月公共日活动、每季度家长日活动；7、资源共享：集团员工可享受集团旗下所有产品和员工内部折扣优惠；8、可优先享受：集团旗下越秀美容美发职业学校专业培训及越秀技能鉴定所考职称，可实现持证上岗。【联系方式】联系电话：李小姐13168314439       微信号：13809204188（请注明姓名和应聘职位)职位标签公司产品福利，旅游福利，活动福利社保，境内外游，健康工作餐，带薪年假，养生专家，深圳，南山区联系方式我要应聘,1488793,466884
美容养生顾问,广东修身堂企业管理顾问有限公司,htt,深圳市南山区南山大道2002号光彩新天地21b1,http://www.138job.com/ShowPhone.aspx?v=3D192F422CC3D57EF0995D0604C087D8,职位要求职位名称：美容养生顾问是否出差：无需出差职位名称：美容养生销售顾问是否出差：无需出差 2017全新的视野  同样的坚持           广东陆加壹集团是一家以“健康美丽产业链”为中心的综合性集团化公司，旗下品牌公司：赛贝斯彩妆美甲、JK奇积发型连锁机构、香港修身堂、希思万管理公司、乾坤佰草、微科?国际、云嘉?地产。现为配合乾坤佰草的快速发展，诚向社会招聘精英队伍！          深圳乾坤佰草生物科技有限公司，隶属于广东陆加壹集团，成立于2013年，自营健康养生、养骨品牌，资深强悍的技术导师团队，运营销售模式新颖高效，加盟店遍及全国各地，在同行中享有声誉。依据品牌规划一六年正式启动深圳分公司开拓健康养生深圳市场，系统完善、团队不断壮大，把握品牌发展良机，奠定事业基础！【岗位职责】   1.负责公司美容养生项目的销售工作； 2.根据市场需求，由专家指派完成任务； 3.掌握整个销售流程及运作情况，了解和发掘客户需求及购买愿望，介绍自己产品的优点和特色； 4.及时向公司反馈所遇到的问题及解决方案，收集并分享成功经验。【工资标准】1、9000-12000（基本薪资）+业绩提成+奖金+工龄奖+工龄补贴(每月发放); 2、每月12号为工资条发放时间，每月19日当天发放工资不押工资，不用交任何费用；【深圳乾坤佰草温馨提示】  1、集团人力资源部统筹直招，绝非中介，以下信息真实可靠！不收任何押金！2、集团总部面试时间：10：00――17：00（无需带简历，公司无纸化办公，系统填写）；3、由集团人力资源部统一面试，店铺只负责营业不负责面试； 4、正在招聘岗位：理疗师、养身专家、美容销售顾问等岗位。  【福利待遇】1、工作餐福利：公司免费提供午、晚健康工作餐；2、假期福利：每周单休、带薪年假4天、春节7天及各法定假期；  3、工龄福利：工龄奖、工龄补贴(每月发放)；   4、旅游福利：每月公共休息日活动、每年奖励员工至少一次的国内国际旅游； 5、社保福利：公司为员工购买社保；  6、活动福利：员工可带薪享受每月公共日活动、每季度家长日活动；  7、资源共享：集团员工可享受集团旗下所有产品和服务3折优惠！   8、可优先享受集团旗下越秀美容美发职业学校专业培训，及越秀技能鉴定所考职称，实现持证上岗；       【面试地址】 深圳市南山区南山大道2002号光彩新天地21b1   【联系方式】联系电话：吴总13760702737职位标签健康工作餐，带薪年假，境内外游，美容养生顾问，深圳，南山区联系方式我要应聘,1488793,483924
养生技术总监,广东修身堂企业管理顾问有限公司,htt,总部地址：海珠区江海路158号国安大厦二楼 (510000),http://www.138job.com/ShowPhone.aspx?v=C4EDDE5EC286CE4659506ECC084FBFE2,职位要求职位名称：养生技术总监是否出差：无需出差2017全新的视野  同样的坚持        广东陆加壹集团有限公司（以下简称“集团”）成立于2006年，经历11年夯实打造，旗下拥有13个品牌分公司，逐步发展成为集DT大数据分析、金融投资、物业地产、健康美业、餐饮产品、仪器研发、教育培训、B2C互联网营销于一体，以实业化为核心的健康美丽“云生态”的多元化综合性企业集团。        陆加壹在全国区域拥有6000家加盟品牌实体店铺，200余家直营品牌店铺，在职员工1000余人。旗下13个品牌中：云嘉地产、香港修身堂、JK奇积、赛贝斯、乾坤佰草、乾坤香养、微科国际、希思万、硒养延年等行业属领先品牌，与集团的核心战略“一个中心，三个基本点”结合，以发展“健康与美丽”为中心，以“地产属性、金融属性、DT属性”为三个基本点，依托集团“科技化、网络化、数据化”的政策方针，形成集团独创的健康美丽“云生态”体系，迈入新的历史阶段。        广东乾坤佰草实业发展有限公司，隶属于广东陆加壹集团，原为圣方佰草，成立于2013年，自营健康养生品牌，资深强悍的技术导师团队，运营销售模式新颖高效，加盟店遍及全国各地，为中国新生代健康养生品牌。已有广州总部、深圳分公司专业开拓健康养生市场，人才济济，前途无量！   【乾坤佰草温馨提示】   1、集团人力资源部统筹直招，绝非中介，以下信息真实可靠！不收任何押2、集团总部面试时间：10：00――17：00（无需带简历，公司无纸化办公，系统填写），  由集团人力资源部统一面试； 3、正在招聘岗位：养生导师、养生专家、招商经理、销售代表、运营助理等（要求有养生行业岗位经验）。 【岗位职责 】 1、针对门店制定活动方案，不断提升形象和业绩；                                      2、协助新店开张的筹备，宣传及驻店扶持工作；                                        3、对公司的养生产品进行产品知识、手法技能等相关知识的培训；  4、负责公司经营特色服务项目的开发、项目手册的编写和培训工作的执行； 【任职资格】1、 具备扎实的美容，中医养生保健知识，具备一定的气质与亲和力；                            2、性格活泼开朗，善于沟通交流，语言表达能力强，具有良好的职业素质；  3、有一定的团队管理能力，能够组织和策划各类现场招商的工作；  4、有培训及管理美容店经验者优先； 【工资标准】 1、4000-6000（基本工资）+业绩提成+工龄奖+工龄补贴(每月发放)；2、每月12号为工资条发放时间，每月19日当天发放工资（集团员工有1000多人），不押工资，不用交任何费用； 3、公司免费提供食宿福利，宿舍配有空调、热水器、洗衣机等设施（并有专门人负责打扫卫生）；    【福利待遇】1、工作餐福利：公司提供午、晚健康工作餐，  2、假期福利：每周单休、带薪年假4天、春节7天及各法定假期；  3、活动福利：员工可带薪享受每月公共日活动、每季度家长日活动；  4、资源共享：集团员工可享受集团旗下所有产品和员工内部折扣！   【工作时间】9：30―19：0011：00―22：00【面试地址】 广州市海珠区江海路158号二楼  （导航：陆加壹公司）【联系方式】李小姐：13168314439       微信号：13809204188(请备注姓名和应聘职位) 乘车路线：公交站：海印桥南、海联中路 ，附近地铁：晓港站A出口、东湖站B2出口职位标签健康工作餐，高额提成，年终奖金，带薪休假，社保境内外游，养生技术总监，广东，广州联系方式我要应聘,1488793,457221
养生导师,广东修身堂企业管理顾问有限公司,htt,总部地址：海珠区江海路158号国安大厦二楼 (510000),http://www.138job.com/ShowPhone.aspx?v=C4EDDE5EC286CE4659506ECC084FBFE2,"职位要求职位名称：养生导师是否出差：无需出差2017全新的视野  同样的坚持 广东陆加壹集团是一家以“健康美丽产业链”为中心的综合性集团公司，集团员工有800多人，旗下品牌：香港修身堂、JK奇积发型连锁机构,乾坤佰草、微科国际、云嘉地产、赛贝斯彩妆美甲等。现为配合香港修身堂的快速发展，诚向社会招聘精英队伍！广东乾坤佰草实业发展有限公司，隶属于广东陆加壹集团，原为圣方佰草，成立于2013年，自营健康养生品牌，资深强悍的技术导师团队，运营销售模式新颖高效，加盟店遍及全国各地，为中国新生代健康养生品牌。已有广州总部、深圳分公司专业开拓健康养生市场，人才济济，前途无量！【岗位职责】1、通过专业理疗、推拿、经络技术手法结合项目产品为客户改善健康状况； 2、通过亲情沟通，建立与顾客的良好关系，提高顾客满意度；3、协助美容直营店开发美容客户的养生项目；4、定期配合公司召开养生大讲堂，普及养生健康知识。【任职要求】1、28-42岁，男女不限，5年以上经络、养骨、理疗经验，具备扎实的养生知识； 2、精通养生类项目基本话术、手法技能等相关培训；3、有养生行业销售类岗位经验者优先； 4、具有良好的职业素养和团队协助能力； 【工资标准】1、基本薪资3000-6000+提成+奖金+其他。依据能力工资上不封顶；2、每月12号为工资条发放时间，每月19日当天发放工资，不押工资，不用交任何费用；   【乾坤百草温馨提示】   1、集团人力资源部统筹直招，绝非中介，以下信息真实可靠！不收任何押金！  2、集团总部面试时间：10：00―17：00（无需带简历，公司无纸化办公，系统填写），由集团人力资源部统一面试，店铺只负责营业不负责招聘；   3、正在招聘岗位：养生销售顾问、养生导师、养生专家等岗位；  【薪资待遇】 1、工作餐福利：公司免费提供食宿福利，提供午、晚健康工作餐，；2、假期福利：每月休6天（单周1天、双周2天）、带薪年假4天、春节8天及各法定假期；3、工龄福利：工龄奖、工龄补贴(每月发放)；  4、旅游福利：每月公共休息日活动、每年奖励员工至少一次的境内外游； 5、社保福利：公司为员工购买五险； 6、活动福利：员工可带薪享受每月公共日活动、每季度家长日活动；  7、资源共享：集团员工可享受集团旗下所有产品和服务3折优惠； 8、可优先享受：集团旗下越秀美容美发职业学校专业培训及越秀技能鉴定所考职称，可实现持证上岗。 【面试地址】 广州市海珠区江海路158号国安大厦二楼  【联系方式】联系电话：李小姐13168314439       微信号：13809204188（请注明姓名和应聘职位)【乘车路线】公交站：海印桥南站、海联路总站附近地铁：晓港站A出口、东湖站B2出口  【工作时间】9：30――19：0012：30|――22：00职位标签公司产品福利，健康工作餐，境内外游带薪年假，养生导师，广东，广州联系方式我要应聘",1488793,466877
美容师,广东修身堂企业管理顾问有限公司,htt,深圳市南山区南山大道2002号光彩新天地21b1 (510000),http://www.138job.com/ShowPhone.aspx?v=3D192F422CC3D57EF0995D0604C087D8,"职位要求职位名称：美容师是否出差：无需出差 2017全新的视野  同样的坚持       广东陆加壹集团是一家以“健康美丽产业链”为中心的综合性集团公司，集团员工有800多人，旗下品牌：香港修身堂、JK奇积发型连锁机构,乾坤佰草、微科国际、云嘉地产、赛贝斯彩妆美甲等。现为配合香港修身堂的快速发展，诚向社会招聘精英队伍！ 深圳乾坤佰草隶属于广东陆加壹集团，成立于2003年，专业从事美容、纤体、医美整形、养生、养骨等项目，被誉为“国际美容纤体养生领军品牌”，中国美容修身纤体领域的开创者，央视上榜品牌，香港巨星温碧霞曾为品牌代言人，香港修身堂愿与您携手合作共创未来！ 至美至极、与美同行、事业相伴！【任职要求】   1、美容师：1）女性，19―32岁，接待热情细心；2）有无经验均可，公司会提供岗前一个月的零基础培训，不交学费，学校期间包吃住，招25人，额满为止；2、美容顾问：1）能独立完成产品知识讲解工作；2）完成上级下达的销售任务，提升店铺的业绩，确保业绩顺利完成；3）分析顾客、满足顾客需求，为顾客设计合理的疗程护理方案，打造客户满意度；  3、美容店长：1）3年以上店务管理经验，善于解决店内的大小问题；2）能够配合公司完成本店的业绩及利润目标；3）有大型连锁美容院工作经验的优先考虑；   【工资标准】   1、美容师：按岗位评定初、中、高级别，基本工资在3000-5000（手工提成10%-18%）元，岗位级别工资不封顶；   2、美容顾问：按岗位评定初、中、高级别，基本工资在5000-8000（业绩提成5%-12%）元，岗位级别工资不封顶；   3、美容店长：美容店长月薪30000-50000（无限业绩提成点上升）   4、每月12号为工资条发放时间，每月19日当天发放工资，不押工资，不用交任何费用；   【香港修身堂温馨提示】  1、集团人力资源部统筹直招，绝非中介，以下信息真实可靠！不收任何押金！2、集团面试时间：上午9：30――下午17：00（无需带简历，公司无纸化办公，系统填写）；3、由集团人力资源部统一面试，店铺只负责营业不负责面试； 4、正在招聘岗位：美容师、美容顾问、美容导师等岗位。  【发展方向】 1、美容师―星级美容师―高级美容师―总监美容师-店长―事业合伙人(股东)；  2、依据性格和意向从事美容顾问等销售性岗位的发展空间； 【福利待遇】1、工作餐福利：公司提供午、晚健康工作餐，  2、假期福利：每周单休、带薪年假4天、春节7天及各法定假期；  3、工龄福利：工龄奖、工龄补贴(每月发放)；   4、旅游福利：每月公共休息日活动、每年奖励员工至少一次的国内国际旅游； 5、活动福利：员工可带薪享受每月公共日活动、每季度家长日活动；  6、资源共享：集团员工可享受集团旗下所有产品和员工内部折扣！   7、可优先享受集团旗下越秀美容美发职业学校专业培训，及越秀技能鉴定所考职称，实现持证上岗；       【联系方式】联系人：吴总   13925222227 地址：深圳市南山区南山大道2002号光彩新天地21b1职位标签公司产品福利，健康工作餐，带薪年假境内外游，美容师，广东，深圳联系方式我要应聘",1488793,469540
养生导师（深圳）,广东修身堂企业管理顾问有限公司,htt,深圳市南山区南山大道2002号光彩新天地21b1 (510000),http://www.138job.com/ShowPhone.aspx?v=3D192F422CC3D57EF0995D0604C087D8,职位要求职位名称：养生导师（深圳）是否出差：无需出差2017全新的视野  同样的坚持         广东陆加壹集团是一家以“健康美丽产业链”为中心的综合性集团化公司，旗下品牌公司：赛贝斯彩妆美甲、JK奇积发型连锁机构、香港修身堂、希思万管理公司、乾坤佰草、微科?国际、云嘉?地产。现为配合乾坤佰草的快速发展，诚向社会招聘精英队伍！        深圳乾坤佰草生物科技有限公司，隶属于广东陆加壹集团，成立于2013年，自营健康养生、养骨品牌，资深强悍的技术导师团队，运营销售模式新颖高效，加盟店遍及全国各地，在同行中享有声誉。依据品牌规划一六年正式启动深圳分公司开拓健康养生深圳市场，系统完善、团队不断壮大，把握品牌发展良机，奠定事业基础！ 【岗位职责】  1、通过专业理疗、推拿、经络技术手法结合项目产品为客户改善健康状况； 2、通过亲情沟通，建立与顾客的良好关系，提高顾客满意度；3、协助美容直营店开发美容客户的养生项目；4、定期配合公司召开养生大讲堂，普及养生健康知识。【任职要求】1、28-42岁，男女不限，5年以上经络、养骨、理疗经验，具备扎实的养生知识；   2、精通养生类项目基本话术、手法技能等相关培训；3、有养生行业销售类岗位经验者优先； 4、具有良好的职业素养和团队协助能力；【工资标准】  	1、基本薪资4500-9000+提成+奖金+其他。依据能力工资上不封顶；2、每月12号为工资条发放时间，每月19日当天发放工资，不押工资，不用交任何费用； 【乾坤佰草公司温馨提示】  1、集团人力资源部统筹直招，绝非中介，以下信息真实可靠！不收任何押金！ 2、集团总部面试时间：10：00――17：00（无需带简历，公司无纸化办公，系统填写），由集团人力资源部统一面试；  3、正在招聘岗位：养生导师、养生专家、招商经理、销售代表、运营助理等岗位（要求有养生行业岗位经验）；  【薪资待遇】 1、食宿福利：公司免费提供食宿福利，提供午、晚健康工作餐，宿舍配有空调、热水器、洗衣机等设施，并设有专门人负责打扫卫生；2、假期福利：每周单休、带薪年假4天、春节8天及各法定假期；3、工龄福利：工龄奖、工龄补贴(每月发放)；  4、旅游福利：每月公共休息日活动、每年奖励员工至少一次的国内外旅游； 5、社保福利：公司为员工购买五险一金； 6、活动福利：员工可带薪享受每月公共日活动、每季度家长日活动；  7、资源共享：集团员工可享受集团旗下所有产品和服务3折优惠； 8、可优先享受：集团旗下越秀美容美发职业学校专业培训及越秀技能鉴定所考职称，可实现持证上岗。 【联系人】吴经理13760702737 【面试地址】深圳南山区南山大道2002光彩新天地21b1职位标签带薪年假，境内外游健康工作餐，岗前培训，工龄奖金，养生导师（深圳），深圳，南山区联系方式我要应聘,1488793,451982
理疗顾问/中医养生顾问,广东修身堂企业管理顾问有限公司,htt,总部地址：海珠区江海路158号国安大厦二楼,http://www.138job.com/ShowPhone.aspx?v=C4EDDE5EC286CE4659506ECC084FBFE2,职位要求职位名称：理疗顾问/中医养生顾问是否出差：无需出差2017全新的视野  同样的坚持         广东陆加壹集团有限公司（以下简称“集团”）成立于2006年，经历11年夯实打造，旗下拥有13个品牌分公司，逐步发展成为集DT大数据分析、金融投资、物业地产、健康美业、餐饮产品、仪器研发、教育培训、B2C互联网营销于一体，以实业化为核心的健康美丽“云生态”的多元化综合性企业集团。         陆加壹在全国区域拥有6000家加盟品牌实体店铺，200余家直营品牌店铺，在职员工1000余人。旗下13个品牌中：云嘉地产、香港修身堂、JK奇积、赛贝斯、乾坤佰草、乾坤香养、微科国际、希思万、硒养延年等行业属领先品牌，与集团的核心战略“一个中心，三个基本点”结合，以发展“健康与美丽”为中心，以“地产属性、金融属性、DT属性”为三个基本点，依托集团“科技化、网络化、数据化”的政策方针，形成集团独创的健康美丽“云生态”体系，迈入新的历史阶段。        广东乾坤佰草实业发展有限公司，隶属于广东陆加壹集团，原为圣方佰草，成立于2013年，自营健康养生品牌，资深强悍的技术导师团队，运营销售模式新颖高效，加盟店遍及全国各地，为中国新生代健康养生品牌。已有广州总部、深圳分公司专业开拓健康养生市场，人才济济，前途无量！   【乾坤佰草温馨提示】   1、集团人力资源部统筹直招，绝非中介，以下信息真实可靠！不收任何押2、集团总部面试时间：10：00――17：00（无需带简历，公司无纸化办公，系统填写），  由集团人力资源部统一面试； 3、正在招聘岗位：养生导师、养生专家、招商经理、销售代表、运营助理等岗位（要求有养生行业岗位经验）。 【岗位职责 】 1、现场接待新客，做好客人的信息登记； 2、独立完成店面项目讲解工作； 3、协助完成团队计划业绩和管理工作，做好顾客跟进服务；4、分析顾客，满足顾客需求，为顾客设计合理疗程护理方案，打造客户满意度；   5、协调部门内部的关系；拓展及维护顾客，做好顾客管理。 【任职资格】1、 具备扎实的美容，养生知识，具备一定的气质与亲和力；                            2、性格活泼开朗，善于沟通交流，语言表达能力强，具有良好的职业素质；  3、有一定的团队管理能力，能够组织和策划各类现场招商的工作；  4、有培训及管理美容店经验者优先； 【工资标准】 1、4000-6000（基本工资）+业绩提成+工龄奖+工龄补贴(每月发放)；2、每月12号为工资条发放时间，每月19日当天发放工资（集团员工有1000多人），不押工资，不用交任何费用； 【福利待遇】1、工作餐福利：公司免费提供午、晚健康工作餐;2、假期福利：每周单休、带薪年假4天、春节7天及各法定假期；  3、工龄福利：工龄奖、工龄补贴(每月发放)；   4、旅游福利：每月公共休息日活动、每年奖励员工至少一次的国内国际旅游； 5、社保福利：公司为员工购买社保；  6、活动福利：员工可带薪享受每月公共日活动、每季度家长日活动；  7、资源共享：集团员工可享受集团旗下所有产品和服务3折优惠！   8、可优先享受集团旗下越秀美容美发职业学校专业培训，及越秀技能鉴定所考职称，实现持证上岗；                     【工作时间】9：30――19：0011：00――22：00【面试地址】 广州市海珠区江海路158号二楼  （导航：陆加壹公司）【联系方式】李小姐13168314439         公司招聘微信号：13809204188(请备注姓名和应聘职位) 乘车路线：公交站：海印桥南、海联中路  附近地铁：晓港站A出口、东湖站B2出口职位标签公司产品福利，岗前培训，健康工作餐，带薪年假，境内外游，理疗顾问/中医养生顾问，广东，广州联系方式我要应聘,1488793,480813
高薪诚聘美容师,美丽冰美人美容院,宋小姐,深圳市南山区西海明珠商业街、艾古国际美容养生会所,http://www.138job.com/ShowPhone.aspx?v=2688017C8C4898B9D51A586C29F0A1E8,"高薪诚聘美容师招聘职位要求是否出差：无需出差职责说明：1、负责为美容院沙龙客人提供专业的美容服务。  2、讲究职业道德，做到文明服务，保持美容的高水准服务，维护公司声誉。  3、定期建立贵宾及常客档案，了解他(她)们的爱好、要求及皮肤的特性，以便更好地提供服务。  4、负责保管美容及按摩工具，对工具、美容用品的采购提出建议。  5、参加美容院晨会，完成每天工作流程报表与每月总结报表。6、完成店长安排的其他工作。职位要求：1、皮肤好，仪表大方，熟悉美容产品和手法，2、持有美容师证书者、有美容院工作经验者优先考虑；3、良好的语言表达能力，善于沟通，服务意识强，工作耐心细致；4、吃苦耐劳，爱岗敬业，良好的个人素质，较高的职业素养和道德；5、性格开朗乐观，积极向上，团队协作能力强。福利待遇：1.美容师底薪4000，工资4000—10000甚至更高，我司提成空间大，只要你有经验，月薪上万都是常事！2。不定期会有培训，提高自身经验与手法。3.我司包吃包住，环境优雅，同时相处融洽。4.月休4天，根据公司情况安排，享受国家规定福利待遇。5.每月都会定制目标，只要达成业绩我们每月都会去旅游。6.我们是17年的老店，客源稳定，业绩稳定，真诚邀请你加入我们，跟我们一起走得更远！",1489040,374896
美容师,广州名妆化妆品制造有限公司,htt,深圳罗湖区文锦中路2号名都大厦名阳阁1号康艺美容院 ,http://www.138job.com/ShowPhone.aspx?v=BFC7760097E4E1EF27FBBC44392DF83D,"美容师招聘职位要求是否出差：无需出差会身体和面手法，心态积极。。。。。",1481448,486042
